id;avgInc;incY1;incY2;incY3;incY4;incY5;pass
1983;8722.48;3356.31;4352.28;7025.97;9856.27;11823.14;46.20
1984;5423.52;3304.02;4287.87;5252.35;5675.11;6445.33;30.80
1985;4090.57;1706.29;2812.42;3656.87;4775.52;4763.18;35.70
1986;7174.50;3603.69;4240.99;5785.10;7618.24;9185.97;61.90
1987;6711.15;4804.91;5937.77;7286.03;8512.83;8773.58;0.00
1988;7997.56;5330.16;6385.07;7622.62;10288.21;10913.67;46.20
1989;4670.56;3286.57;3851.39;4383.14;4639.41;5372.38;20.00
1990;3873.62;1769.78;2180.57;2748.10;4121.25;5449.27;58.00
1991;6807.28;1985.38;3688.63;5059.42;6466.53;7915.40;89.70
1996;3960.75;1831.02;2356.27;3033.35;3859.65;5034.12;76.80
1997;4213.34;1689.24;2415.32;3664.91;4417.41;5457.63;75.00
1999;3398.22;1601.01;3206.87;3118.74;0.00;0.00;78.60
2001;6011.03;3325.50;3782.07;5270.11;6936.76;8006.52;86.40
2003;3871.54;2193.54;2973.10;3229.80;3994.54;5156.58;55.20
2004;7681.05;5821.61;7355.35;9862.83;0.00;0.00;41.20
2005;5165.99;0.00;0.00;4305.70;5309.75;5233.59;68.80
2011;5389.48;2268.16;2992.96;4666.14;5318.70;6389.79;80.30
2013;9331.45;5278.00;6819.91;8834.86;10543.34;13133.22;40.00
2014;7395.83;6305.48;0.00;0.00;0.00;0.00;0.00
2015;4558.46;1844.44;2797.10;4078.17;4509.24;5833.63;74.10
2023;6394.47;1681.44;2287.13;4684.60;6579.47;8835.68;92.70
2025;4123.90;1809.86;2459.86;3380.40;4098.30;4968.71;86.50
2026;3189.95;802.66;2249.79;2227.43;3237.11;3454.00;84.00
2028;6044.00;2201.95;3882.57;4503.40;6269.34;7558.10;70.60
2029;4454.03;2073.80;2394.06;3773.55;4500.24;5382.73;85.20
2032;5296.35;2455.82;2856.59;4473.42;5516.03;6345.91;82.90
2034;3427.16;1326.43;1747.09;2697.39;3670.39;3794.97;96.50
2037;5238.27;2212.73;3374.04;4459.35;5664.34;6911.17;79.20
2039;4162.40;3071.05;3608.84;4156.47;4387.67;5394.66;50.00
2041;4475.12;1740.29;2669.19;3712.65;4781.90;6761.18;69.60
2043;7652.86;3172.17;3657.05;4798.14;8237.17;11095.65;78.20
2045;6278.74;5054.56;4947.25;5990.39;6899.60;8078.72;24.60
2046;6284.71;4200.54;4742.41;5854.57;7159.68;7787.49;52.60
2047;5788.07;4403.16;4783.76;5295.68;5975.23;7626.98;26.30
2049;4923.85;1846.48;2720.30;3434.04;5192.00;6973.41;74.40
2051;5812.28;4417.30;4621.42;5589.19;6574.49;7471.31;19.70
2052;4622.59;1901.93;2067.88;3411.98;4770.22;6044.80;90.40
2054;4355.67;1944.57;2501.23;3593.80;4138.43;5681.42;92.90
2056;5310.21;2478.21;2596.97;3737.48;5079.16;6693.16;95.50
2057;4914.12;4660.48;5079.38;0.00;0.00;0.00;42.00
2058;4509.73;2196.13;2209.65;3392.14;4643.31;5487.04;93.00
2059;0.00;0.00;0.00;0.00;0.00;0.00;29.40
2060;7363.71;2899.09;4424.50;6849.24;9008.15;10121.69;58.20
2061;4824.03;4619.40;5086.06;0.00;0.00;0.00;38.10
2062;5939.11;3065.60;3585.85;5130.80;6722.13;8476.69;60.40
2063;4587.57;4561.60;0.00;0.00;0.00;0.00;0.00
2064;5867.38;3272.68;4190.67;4935.03;6306.59;7402.76;67.40
2065;5187.47;4278.03;5246.23;0.00;0.00;0.00;17.40
2066;4752.68;2767.04;2968.15;4095.76;5081.97;6427.52;52.60
2067;5187.47;4278.03;5246.23;0.00;0.00;0.00;17.40
2068;7342.92;4031.36;5116.85;7001.52;8828.30;10289.57;44.20
2069;5631.43;4799.36;0.00;0.00;0.00;0.00;0.00
2070;5328.35;6003.93;0.00;0.00;0.00;0.00;61.50
2071;5631.43;4799.36;0.00;0.00;0.00;0.00;0.00
2073;3427.12;1914.25;2186.56;2526.55;3590.95;4403.03;81.00
2074;4930.13;2202.44;2721.81;3572.60;4783.72;6279.23;89.50
2075;4162.21;3420.62;3542.45;4402.38;4326.21;0.00;50.00
2076;6278.74;5054.56;4947.25;5990.39;6899.60;8078.72;24.60
2077;3812.34;2938.36;3114.26;3744.03;4392.48;5079.83;37.50
2078;5812.28;4417.30;4621.42;5589.19;6574.49;7471.31;19.70
2079;3812.34;2938.36;3114.26;3744.03;4392.48;5079.83;37.50
2080;3855.64;2657.09;3376.95;3658.05;3972.06;4793.91;57.10
2081;3812.34;2938.36;3114.26;3744.03;4392.48;5079.83;37.50
2082;3931.70;2624.31;2939.25;3580.51;4257.12;4805.39;57.10
2083;3812.34;2938.36;3114.26;3744.03;4392.48;5079.83;37.50
2084;4485.97;2099.69;2456.97;3399.75;4590.32;5703.31;69.80
2085;3427.12;1914.25;2186.56;2526.55;3590.95;4403.03;81.00
2086;5035.87;2647.62;3406.25;3786.86;5664.44;6916.49;30.40
2087;5009.53;4207.86;5394.00;0.00;0.00;0.00;52.30
2088;5009.53;4207.86;5394.00;0.00;0.00;0.00;52.30
2089;3524.53;1572.94;2105.44;2662.66;3804.45;4379.50;92.10
2090;5009.53;4207.86;5394.00;0.00;0.00;0.00;52.30
2091;5568.67;3275.64;3939.89;5041.97;5937.11;7334.13;67.80
2092;5009.53;4207.86;5394.00;0.00;0.00;0.00;52.30
2093;3694.29;2191.06;2643.34;3232.92;3880.78;4600.80;67.70
2094;4518.73;2397.35;2707.30;3627.77;4685.04;5957.37;60.40
2095;4850.10;2728.78;3173.51;4171.96;5172.34;6101.50;77.50
2096;4006.99;2818.97;2474.38;3342.46;4412.14;4818.60;64.00
2098;8760.30;6148.37;6913.42;8799.15;10630.51;11450.29;18.50
2099;4162.21;3420.62;3542.45;4402.38;4326.21;0.00;50.00
2100;5631.43;4799.36;0.00;0.00;0.00;0.00;0.00
2101;6395.36;3150.45;4678.46;5202.11;7144.28;9127.43;52.60
2102;5631.43;4799.36;0.00;0.00;0.00;0.00;0.00
2103;6803.09;3955.41;4612.72;5978.68;7247.94;9374.51;42.70
2104;4906.28;2286.85;3189.83;4196.09;5122.37;6308.16;70.30
2105;5068.04;2901.23;5250.95;5678.64;5085.62;0.00;33.30
2107;6244.47;3530.82;4129.11;5497.27;7764.05;8334.13;50.00
2109;4390.28;2747.86;3413.79;4116.35;5044.84;5428.28;44.40
2110;3933.52;2687.23;3209.10;3759.47;4678.39;5338.77;31.20
2111;4799.96;3839.28;4029.81;4522.14;5502.52;6179.97;37.00
2113;4375.76;2206.90;2704.61;3462.12;4039.90;5376.77;44.10
2114;4317.68;3031.67;4546.11;0.00;0.00;0.00;45.50
2115;6161.73;5435.96;5470.34;5895.35;6886.12;7722.18;23.10
2116;4148.91;2396.59;2955.66;3438.91;4703.59;5998.81;29.20
2118;3798.93;2873.10;4589.96;4697.75;0.00;0.00;30.80
2119;5271.59;3727.02;5615.51;0.00;0.00;0.00;60.00
2121;5193.56;3702.13;4509.97;5198.45;6300.93;7340.56;0.00
2123;7151.68;5826.70;6061.82;6641.66;7693.15;9124.04;21.70
2125;4665.95;2873.57;3222.22;4604.67;5876.11;5836.67;32.00
2127;5260.84;4391.04;0.00;0.00;0.00;0.00;0.00
2128;3696.15;1448.52;1712.91;2631.87;3824.87;4749.60;86.40
2129;3307.07;1444.31;1895.36;2636.88;3344.26;4377.69;57.10
2131;4107.74;1764.12;1901.10;2968.43;4316.39;5810.48;78.10
2133;4891.78;2408.49;2996.58;4025.43;4906.71;6009.42;79.30
2135;4977.12;2323.89;3266.33;4061.44;5445.64;6182.95;89.70
2139;5327.76;2753.62;3521.94;4275.91;5552.24;6845.61;71.90
2140;4224.90;2723.25;3355.55;3919.18;4763.03;6002.26;54.40
2142;4809.36;2714.60;4153.66;0.00;0.00;0.00;72.40
2145;6277.47;2687.38;4104.10;5451.70;7465.57;0.00;68.50
2147;5327.76;2753.62;3521.94;4275.91;5552.24;6845.61;71.90
2149;3932.78;1785.52;2310.23;3156.50;4266.38;5212.11;73.80
2150;3799.69;2466.70;3412.77;4232.77;0.00;0.00;52.60
2152;9958.82;2961.18;4910.27;11503.60;12241.09;14253.03;0.00
2153;4747.93;2625.61;3072.10;3985.52;4993.89;5568.71;61.90
2154;7159.96;3874.85;6651.73;6446.03;7670.98;9171.11;86.40
2156;3893.15;2064.24;0.00;4499.52;4199.30;4229.18;60.00
2157;5369.38;3385.69;3352.56;4727.39;7885.95;0.00;6.70
2158;6562.10;4535.38;5286.54;6364.62;7425.46;8717.23;20.00
2160;4276.89;4086.62;0.00;0.00;0.00;0.00;3.80
2163;7733.42;7404.85;0.00;0.00;0.00;0.00;16.30
2166;5374.81;3147.35;3681.11;4737.33;5933.62;7012.66;56.80
2167;8058.56;4361.37;5325.36;6755.73;8913.23;10387.92;47.80
2169;8472.90;6539.95;7538.60;8953.68;9785.47;10932.32;19.20
2171;9807.66;8033.35;9857.54;11118.98;11538.72;12438.68;10.00
2173;5534.63;2889.09;4086.85;5334.36;6152.18;7255.01;53.50
2174;10924.26;5450.71;8479.17;14520.25;0.00;0.00;0.00
2176;7226.28;3606.38;4403.37;5166.30;7607.72;8752.72;76.90
2178;3530.60;2996.70;3123.45;4274.11;3540.41;0.00;40.00
2179;5990.27;2339.88;4225.05;5136.08;6770.46;6460.81;75.00
2180;3466.53;2762.50;3215.30;3058.53;3496.54;4324.56;43.90
2181;8211.63;7476.21;0.00;0.00;0.00;0.00;17.50
2183;6587.10;2699.48;4142.89;6524.13;8587.06;0.00;85.00
2186;5121.47;3002.68;0.00;0.00;0.00;0.00;53.80
2189;6349.54;3475.17;4666.17;5701.42;6911.26;8275.94;65.80
2190;4483.39;2332.12;3222.01;4157.93;5384.46;6411.91;0.00
2192;7646.64;4584.12;5392.15;6466.54;8243.85;10284.46;55.60
2194;4962.59;3204.50;3865.40;4025.42;4689.20;6229.63;77.30
2201;4145.68;2227.01;3246.90;4484.87;4687.39;0.00;45.50
2202;3918.92;2165.41;2470.06;2934.10;4480.42;5123.88;61.10
2203;3720.31;1764.04;1689.66;2440.92;3082.95;4003.41;67.20
2205;4521.82;2123.71;2831.93;3600.30;4931.44;6055.91;48.30
2206;6879.20;3371.08;5573.60;5560.51;6591.48;7624.37;48.80
2207;4161.33;2080.48;2780.67;3856.06;4433.33;4791.00;70.00
2208;4799.81;3411.44;3579.15;3934.09;4490.98;5859.84;38.50
2209;6202.36;5442.34;7168.52;0.00;0.00;0.00;32.00
2210;4902.24;3990.33;4276.64;4758.88;5713.13;6955.55;18.20
2212;6499.28;4055.19;5175.11;5816.16;7276.40;9081.09;67.40
2214;3557.81;1782.17;2207.79;2715.92;3490.41;4140.58;87.20
2216;4448.72;2238.86;2768.70;3597.93;4518.13;5320.80;89.30
2218;6238.32;4901.34;5375.17;5416.73;6559.01;8028.68;38.70
2220;6428.81;3146.09;4792.22;5375.82;6965.27;8894.46;64.30
2221;7155.62;3296.99;4182.19;5412.18;7128.07;9021.51;79.20
2224;4383.20;2083.94;2115.71;3673.20;4470.33;5002.70;74.40
2225;4489.34;2155.29;2430.08;3646.88;4575.01;5355.77;68.70
2226;6487.77;3302.47;3902.93;5417.38;6733.21;8287.41;69.90
2227;3987.06;1807.25;1919.89;2930.64;4412.20;5339.37;73.20
2230;4889.36;3771.45;4339.30;4519.12;5315.47;5939.75;10.30
2232;5721.50;1839.79;2712.29;4250.00;5371.46;7488.53;82.10
2234;6870.29;4161.00;6316.23;0.00;0.00;0.00;60.00
2236;4100.84;1890.10;2067.48;3187.30;4229.83;5038.24;64.10
2237;3345.59;963.03;1815.44;2426.34;3830.35;4266.04;71.20
2238;4023.90;1717.46;2318.02;3252.86;4058.67;4931.75;59.00
2239;3103.85;1605.71;1877.47;2447.49;3618.65;4333.43;29.00
2240;4539.29;2587.77;3211.47;3883.36;4354.78;5660.55;66.70
2241;3268.56;1759.47;2122.01;2617.68;3412.35;4257.83;69.40
2242;4226.41;2382.57;2804.97;3178.24;4435.86;5625.03;51.90
2244;5357.21;2571.87;2844.96;3870.78;4996.40;6367.59;82.60
2246;4175.35;1872.90;2546.44;3395.74;4279.32;5725.73;73.50
2248;4330.93;3322.94;4409.66;0.00;0.00;0.00;38.50
2249;3157.60;1859.53;1872.81;3686.45;3887.35;0.00;70.00
2250;4364.71;1849.60;3169.80;3341.31;4644.09;5470.46;52.60
2252;3538.38;1881.64;2446.95;3446.37;4238.92;5262.29;37.80
2253;6276.63;4344.29;5549.95;7337.39;9014.91;9229.07;30.00
2256;9318.37;9018.93;0.00;0.00;0.00;0.00;37.20
2259;4599.01;3452.68;3910.12;4291.40;5208.51;5749.97;25.40
2260;6035.72;3843.31;5268.26;6923.73;0.00;0.00;36.40
2261;5584.13;2940.73;3906.44;4283.10;5584.47;7594.06;56.70
2262;4414.41;2236.30;3097.33;3756.87;4319.57;5190.30;73.30
2264;5156.32;3591.12;4114.11;5026.55;5452.92;6608.08;0.00
2265;5801.45;2916.49;3632.74;5340.08;5922.39;6662.49;27.30
2266;4364.31;2697.07;3195.07;3743.37;4787.18;5430.10;62.50
2267;4592.58;2397.29;3278.59;3823.75;4692.86;5515.19;57.90
2269;5527.60;0.00;2681.36;3205.84;4242.73;6677.49;75.00
2270;1896.14;1630.35;0.00;0.00;0.00;0.00;0.00
2271;5233.29;2858.44;3521.06;4216.50;5356.57;7418.84;57.70
2273;8640.09;4693.54;6521.30;8678.07;10547.32;13748.22;47.30
2275;3064.12;2840.44;0.00;0.00;0.00;0.00;63.60
2276;4521.21;2865.94;3269.24;3792.41;4546.25;5912.12;70.80
2277;11052.50;9241.80;10053.49;10622.27;15117.10;15016.29;28.60
2278;4521.21;2865.94;3269.24;3792.41;4546.25;5912.12;70.80
2279;5784.44;2906.86;3907.76;5635.06;0.00;0.00;90.30
2280;4768.20;1945.42;2848.92;3792.08;4577.75;6286.49;69.40
2281;7124.48;3543.10;4118.38;5335.10;6913.59;8811.83;78.50
2282;4768.20;1945.42;2848.92;3792.08;4577.75;6286.49;69.40
2283;9003.16;3686.35;5723.76;7031.44;8650.39;12741.06;48.50
2285;4972.53;2142.58;2439.85;4281.83;5153.24;6595.98;71.40
2286;5147.40;2394.51;2785.75;3947.58;5512.39;6421.32;72.10
2287;6296.91;2403.72;3443.20;5152.34;6114.47;7825.59;74.20
2288;5147.40;2394.51;2785.75;3947.58;5512.39;6421.32;72.10
2289;5683.45;2681.05;2745.69;4130.42;6008.04;7409.54;83.10
2290;5147.40;2394.51;2785.75;3947.58;5512.39;6421.32;72.10
2291;4897.53;2209.86;2952.79;4344.08;5433.64;7066.11;43.50
2292;5147.40;2394.51;2785.75;3947.58;5512.39;6421.32;72.10
2293;6023.36;4821.74;5166.08;5258.90;6239.45;7707.52;0.00
2294;5147.40;2394.51;2785.75;3947.58;5512.39;6421.32;72.10
2295;5147.40;2394.51;2785.75;3947.58;5512.39;6421.32;72.10
2296;4603.93;4505.23;0.00;0.00;0.00;0.00;48.40
2297;5147.40;2394.51;2785.75;3947.58;5512.39;6421.32;72.10
2299;5147.40;2394.51;2785.75;3947.58;5512.39;6421.32;72.10
2301;5147.40;2394.51;2785.75;3947.58;5512.39;6421.32;72.10
2302;3353.05;2665.92;2183.25;3277.82;3937.87;3876.32;53.30
2303;5789.43;3510.67;4666.02;5587.40;6790.99;7268.92;60.00
2304;3113.22;1014.95;1848.16;2181.95;3623.04;4168.37;78.30
2305;5789.43;3510.67;4666.02;5587.40;6790.99;7268.92;60.00
2306;8640.09;4693.54;6521.30;8678.07;10547.32;13748.22;47.30
2307;5789.43;3510.67;4666.02;5587.40;6790.99;7268.92;60.00
2308;5415.71;2135.74;3303.82;3951.19;5348.13;6987.72;82.90
2309;5789.43;3510.67;4666.02;5587.40;6790.99;7268.92;60.00
2311;5789.43;3510.67;4666.02;5587.40;6790.99;7268.92;60.00
2312;4730.79;1074.73;2405.99;3823.52;5043.17;6233.33;81.10
2313;5789.43;3510.67;4666.02;5587.40;6790.99;7268.92;60.00
2314;5074.90;1986.39;2946.33;4203.85;5183.79;6365.23;71.40
2315;5789.43;3510.67;4666.02;5587.40;6790.99;7268.92;60.00
2316;5303.29;959.23;2595.04;3782.23;5011.36;6029.38;84.30
2317;5789.43;3510.67;4666.02;5587.40;6790.99;7268.92;60.00
2318;3491.50;1956.23;2170.94;2770.17;3318.99;4030.06;64.30
2319;5789.43;3510.67;4666.02;5587.40;6790.99;7268.92;60.00
2320;3037.14;1667.00;1394.28;2389.04;3415.84;3837.02;57.10
2321;5789.43;3510.67;4666.02;5587.40;6790.99;7268.92;60.00
2322;5166.46;2471.26;3634.31;5049.71;6380.47;6714.47;16.70
2323;5789.43;3510.67;4666.02;5587.40;6790.99;7268.92;60.00
2324;6054.91;3424.39;4300.18;5368.64;6771.96;9830.70;44.70
2325;3240.23;2593.31;3208.94;0.00;0.00;0.00;58.50
2326;3566.48;2922.28;3378.09;3224.90;3570.89;4241.14;60.00
2327;3240.23;2593.31;3208.94;0.00;0.00;0.00;58.50
2328;3998.77;3153.44;3975.99;3635.58;4045.69;5231.93;50.00
2329;3240.23;2593.31;3208.94;0.00;0.00;0.00;58.50
2330;3853.40;2213.89;2625.80;3252.64;4582.00;5422.15;53.10
2331;5147.40;2394.51;2785.75;3947.58;5512.39;6421.32;72.10
2332;3853.40;2213.89;2625.80;3252.64;4582.00;5422.15;53.10
2333;3607.17;2090.14;2653.73;3287.23;3675.05;4382.09;80.10
2334;4522.84;2700.61;3438.54;3972.02;4650.30;5782.22;64.40
2335;4615.21;1822.51;2711.13;4285.77;5388.31;0.00;55.60
2336;3425.08;2128.04;2257.51;2816.48;3311.01;4174.52;52.80
2337;8326.56;4431.41;5842.12;7983.30;9276.77;12092.33;30.30
2339;4794.57;2796.16;4072.31;4740.11;5943.24;6880.42;36.80
2341;5844.00;4307.40;4624.42;5023.64;6112.71;8106.20;29.40
2342;4398.62;2395.64;2283.91;3488.41;4461.14;6025.41;60.00
2343;3443.76;2249.33;3176.80;3166.12;3396.15;4008.33;44.00
2344;6124.59;3926.06;4907.47;6319.83;7232.91;0.00;45.10
2345;4499.82;2712.25;3180.70;3874.75;5179.00;6668.57;22.70
2347;5129.84;3269.69;4031.50;4765.56;5624.88;6731.78;41.70
2349;4020.65;2139.98;2975.25;2661.79;4380.40;5463.67;57.90
2351;3939.59;2831.01;2970.10;3386.98;4220.07;5099.02;63.20
2353;4129.60;2301.31;2815.04;4703.16;0.00;0.00;63.00
2355;3342.03;1310.95;1699.96;3169.24;3816.96;4333.25;28.60
2357;3016.64;2327.60;2966.95;2885.97;3558.70;3849.72;48.30
2360;4478.43;2172.20;2915.23;3943.70;4690.34;5175.66;34.80
2361;5916.14;3320.75;4408.02;5342.66;6723.73;7887.79;32.00
2363;3374.55;2135.74;2360.54;2765.86;3562.97;4387.25;56.60
2364;4983.49;2380.03;3244.98;4105.46;5056.30;6612.50;63.80
2365;4640.46;2644.35;3137.86;4195.60;4780.77;5712.74;76.90
2368;5360.54;2354.63;3159.96;4524.24;5558.09;6802.67;78.20
2371;4130.66;2335.01;3220.61;3691.10;4203.03;6036.54;36.40
2372;3997.78;1704.00;1756.83;3170.57;3702.74;4919.18;81.40
2373;4480.60;1938.88;2703.18;3334.03;4345.30;5440.19;22.90
2375;7629.73;6668.55;0.00;0.00;0.00;0.00;25.40
2377;8435.72;4459.97;5652.31;7299.10;9304.78;11084.66;58.80
2378;10740.09;8181.35;9251.64;9881.33;12724.27;14366.89;4.50
2379;8929.51;4401.43;6448.34;8172.71;10656.18;11052.50;69.80
2380;3709.63;2855.80;0.00;0.00;0.00;0.00;7.70
2381;9770.34;6377.03;8109.67;11379.13;0.00;0.00;62.80
2383;3893.15;2064.24;0.00;4499.52;4199.30;4229.18;60.00
2384;6077.40;5139.67;0.00;0.00;0.00;0.00;35.80
2386;10193.92;8151.73;8623.86;10001.11;11174.09;12743.27;19.00
2387;6913.46;3431.73;4507.93;5621.16;7118.47;8428.71;70.00
2388;3026.39;2261.54;0.00;0.00;0.00;0.00;2.50
2389;7851.90;5248.19;5359.14;6981.90;9209.94;9333.11;50.00
2390;4130.66;2335.01;3220.61;3691.10;4203.03;6036.54;36.40
2392;6397.87;2485.13;3811.49;5215.94;6766.53;8628.95;67.80
2393;3308.02;824.57;1992.24;2387.49;3032.18;4198.51;58.10
2394;4983.49;2380.03;3244.98;4105.46;5056.30;6612.50;63.80
2395;6913.46;3431.73;4507.93;5621.16;7118.47;8428.71;70.00
2396;3499.43;2297.74;3140.12;3232.41;3874.03;4367.22;78.90
2397;4130.66;2335.01;3220.61;3691.10;4203.03;6036.54;36.40
2398;0.00;0.00;0.00;0.00;0.00;0.00;70.00
2399;6345.50;2574.45;3993.69;5510.18;7409.33;0.00;47.40
2401;6985.30;5050.27;6086.50;6685.42;8176.73;8773.68;10.00
2403;6843.88;3444.55;4484.97;5735.10;7270.62;8731.20;66.70
2405;5538.92;3693.35;3706.19;5114.46;6749.03;7208.21;62.80
2406;3382.27;3342.31;0.00;0.00;0.00;0.00;0.00
2407;6913.46;3431.73;4507.93;5621.16;7118.47;8428.71;70.00
2409;5701.76;3829.62;4082.87;4975.68;6458.58;7461.51;31.10
2410;5196.64;4408.73;0.00;0.00;0.00;0.00;12.50
2412;4382.20;3328.38;4040.43;4475.12;5236.25;4904.70;18.20
2414;3378.08;2608.45;2647.26;2555.14;4530.60;5904.06;16.70
2417;5310.19;2379.65;2972.51;4254.49;5284.01;6549.10;77.80
2419;5358.93;3050.44;3796.29;4656.78;5491.45;7916.75;33.90
2421;6562.72;3124.97;4077.68;5362.77;7233.72;9088.42;67.00
2423;5913.82;4054.49;4220.48;4801.25;6384.45;6993.45;72.90
2424;2506.21;1544.08;1373.10;1637.26;2676.04;3353.41;46.70
2425;7255.26;3886.82;4879.94;6656.59;8417.13;10760.13;35.00
2426;4089.19;1523.59;1436.60;2945.53;4124.99;5189.29;88.90
2427;7261.63;5893.26;6747.34;7770.13;8854.77;0.00;31.40
2428;4089.19;1523.59;1436.60;2945.53;4124.99;5189.29;88.90
2429;4590.90;2468.63;3447.61;3947.73;5140.89;6249.00;53.20
2430;4089.19;1523.59;1436.60;2945.53;4124.99;5189.29;88.90
2431;4360.92;2840.02;0.00;0.00;0.00;0.00;42.90
2432;3996.98;1152.17;1334.74;2688.79;3590.20;4613.94;79.20
2433;7175.13;5251.28;5902.45;7436.15;9034.70;10272.06;30.80
2434;3996.98;1152.17;1334.74;2688.79;3590.20;4613.94;79.20
2436;4089.19;1523.59;1436.60;2945.53;4124.99;5189.29;88.90
2437;8181.74;5686.56;5924.55;7743.95;9685.30;11033.20;58.30
2440;4145.68;2227.01;3246.90;4484.87;4687.39;0.00;45.50
2441;4610.55;2513.20;2723.50;4133.36;5246.82;6488.73;69.20
2443;3518.62;1907.57;2071.05;2603.91;3184.13;4070.05;68.20
2446;6079.77;2850.51;4239.27;4884.75;6554.00;8525.18;43.10
2448;4196.27;3742.83;0.00;0.00;0.00;0.00;36.40
2452;4980.06;2853.06;3870.32;4128.21;5277.02;6372.92;57.80
2454;6380.37;3212.93;4543.84;5880.80;6628.78;8243.61;38.50
2457;6871.96;5563.61;5800.85;6828.83;8054.48;9170.16;0.00
2459;9119.12;8867.75;9161.61;0.00;0.00;0.00;0.00
2462;3690.53;1867.50;2924.99;2988.30;4061.50;5213.53;35.70
2463;3934.39;2063.78;3021.96;4135.54;4501.58;0.00;73.70
2465;3321.16;1386.05;1530.25;2914.94;3263.79;4027.57;90.90
2466;4054.68;2934.19;3923.60;4511.14;0.00;0.00;23.10
2467;3969.01;3567.17;0.00;0.00;0.00;0.00;0.00
2469;3816.68;2506.22;2759.52;3546.17;4426.05;5083.20;58.10
2470;4838.42;1695.27;2715.57;4149.32;5463.25;6779.79;86.30
2472;4717.19;4334.31;4526.66;4642.39;4967.61;5764.32;55.00
2474;6191.64;5769.20;5895.41;0.00;0.00;0.00;27.30
2476;3459.38;3040.50;3774.82;0.00;0.00;0.00;50.00
2478;3511.08;2342.22;2003.67;3029.67;3597.27;4037.60;85.90
2480;2789.36;1512.76;2371.72;3406.98;3053.53;2956.77;42.90
2482;3476.61;1782.36;2365.23;3220.22;3530.25;4661.87;31.20
2483;3805.31;2311.37;2404.88;2487.26;3709.24;5187.99;66.70
2484;3778.54;1754.40;2423.00;2923.21;4311.72;4799.35;37.90
2486;4647.52;2454.28;2622.21;3768.47;4835.54;5835.09;70.60
2488;4871.12;2071.73;3118.71;3960.05;5182.43;6554.22;51.30
2490;4330.12;2211.93;2576.10;3359.15;4324.21;5421.79;50.00
2492;4234.74;1703.79;2633.46;3787.12;4717.51;5138.19;51.50
2495;4753.77;1880.67;2930.74;4091.38;5343.15;6055.05;63.60
2497;4665.92;2543.36;3233.97;3453.85;5560.70;6118.26;50.00
2499;5938.41;3241.95;3511.37;5115.29;6881.03;8075.11;50.00
2501;5605.02;2903.49;3766.25;4678.63;5764.68;7347.44;75.90
2503;6730.81;4444.75;4188.67;5360.40;7086.56;9143.07;29.80
2504;5374.81;3147.35;3681.11;4737.33;5933.62;7012.66;56.80
2506;6171.19;4239.42;5674.94;7071.78;7866.50;9472.14;14.80
2507;10285.68;7545.73;8661.01;11863.45;14985.03;16242.94;15.00
2508;9186.56;3182.75;4544.29;6326.61;9137.57;13085.56;59.10
2510;5577.55;2606.14;3185.75;4325.96;5706.75;7286.83;72.70
2513;4916.02;2465.78;3289.40;4211.22;5409.47;6288.52;41.50
2516;3276.78;1731.53;2557.37;2502.96;2960.91;4173.83;29.60
2518;4536.23;2361.71;2775.78;3516.42;4559.06;5907.06;51.60
2519;3306.24;0.00;2211.33;0.00;0.00;0.00;0.00
2520;5069.48;2316.35;3142.21;4135.45;5024.25;6334.82;57.10
2522;3904.80;2332.73;2949.61;3111.41;3607.51;5410.27;57.10
2524;5874.94;1600.30;2931.70;4558.88;5570.03;6800.17;75.00
2526;5627.63;3155.45;5352.81;6881.07;6818.07;9312.60;78.20
2527;5103.75;2408.69;3232.16;4772.98;5918.53;6667.70;45.50
2529;6722.31;4980.75;4524.44;7009.22;7641.83;8607.72;23.80
2532;4665.92;2543.36;3233.97;3453.85;5560.70;6118.26;50.00
2534;6516.58;2770.37;3615.76;5401.83;6567.67;8285.42;72.70
2540;5165.99;0.00;0.00;4305.70;5309.75;5233.59;68.80
2542;3838.32;1580.17;2722.41;3251.28;5021.42;0.00;53.30
2548;3233.85;1697.71;1029.96;2095.64;3300.36;4570.58;56.20
2550;5165.99;0.00;0.00;4305.70;5309.75;5233.59;68.80
2552;3822.07;2001.24;2365.66;3496.39;4942.03;0.00;69.70
2553;4242.95;1506.29;1831.61;2498.47;3669.16;4871.31;70.50
2554;3218.41;1863.28;2983.65;4561.70;4467.22;0.00;61.10
2558;5619.69;3134.58;4008.22;5800.98;7378.81;0.00;33.30
2560;3916.33;1364.46;1814.68;4181.90;0.00;0.00;80.00
2562;3218.41;1863.28;2983.65;4561.70;4467.22;0.00;61.10
2563;6444.22;6662.98;0.00;0.00;0.00;0.00;0.00
2566;3672.17;1335.15;2208.53;3320.87;4841.17;0.00;69.20
2568;2788.26;1780.09;1832.59;2042.26;2972.36;3385.41;81.80
2575;3530.77;712.88;1553.62;2702.70;3655.64;4659.02;47.10
2577;3398.22;1601.01;3206.87;3118.74;0.00;0.00;78.60
2579;2678.31;2306.69;2112.68;2311.73;3153.09;3880.16;64.30
2585;3436.39;1825.63;2086.45;3167.92;3990.67;4534.21;69.20
2587;3123.95;2300.82;2108.61;2865.77;3385.92;3910.08;58.80
2589;4389.33;1671.03;1699.95;3239.55;4367.83;5598.05;66.70
2591;4389.33;1671.03;1699.95;3239.55;4367.83;5598.05;66.70
2594;5618.43;2651.20;3342.21;4757.77;6203.95;7687.12;57.10
