P_ROKDYP;P_KIERUNEK_ID;P_POZIOM;P_FORMA;P_E_ZAR;P_E_ZAR_P1;P_E_ZAR_P2;P_E_ZAR_P3;P_E_ZAR_P4;P_E_ZAR_P5;P_PROC_UKON;P_KIERUNEK_NAZWA;P_NAZWA_UCZELNI;P_NAZWA_JEDN;P_PROFIL;P_UCZELNIA_SKROT;P_POZIOM_TEKST_PL;P_NAZWA_KIERUNKU_PELNA
2020;6307;2;S;5502,76;3448,14;4639,22;5964,37;7177,41;;;Finanse i rachunkowość;Uniwersytet Gdański;;O;UG;Studia drugiego stopnia;Finanse i rachunkowość, studia stacjonarne drugiego stopnia, 4-semestralne, profil ogólnoakademicki
2020;6308;1;S;4833,61;2382,36;2582,49;4051,34;6472,11;;89,5;Biotechnologia;Uniwersytet Gdański;;O;UG;Studia pierwszego stopnia;Biotechnologia, studia stacjonarne pierwszego stopnia, 6-semestralne, profil ogólnoakademicki
2020;6309;1;S;3269,04;1609,03;2837,89;4207,49;3610,6;;50;Rosjoznawstwo;Uniwersytet Gdański;;O;UG;Studia pierwszego stopnia;Rosjoznawstwo, studia stacjonarne pierwszego stopnia, 6-semestralne, profil ogólnoakademicki
2020;6310;2;N;7388,89;5680,73;6482,87;8221,77;8352,36;;;Międzynarodowe Stosunki Gospodarcze;Uniwersytet Gdański;;O;UG;Studia drugiego stopnia;Międzynarodowe Stosunki Gospodarcze, studia niestacjonarne drugiego stopnia, 4-semestralne, profil ogólnoakademicki
2020;6313;2;S;5314,68;4698,58;4867,86;5642,64;6176,36;;;Skandynawistyka;Uniwersytet Gdański;;O;UG;Studia drugiego stopnia;Skandynawistyka, studia stacjonarne drugiego stopnia, 4-semestralne, profil ogólnoakademicki
2020;6317;2;S;5980,87;4487,22;5299,4;6755,17;7772,9;;;Biotechnologia;Uniwersytet Gdański;;O;UG;Studia drugiego stopnia;Biotechnologia, studia stacjonarne drugiego stopnia, 4-semestralne, profil ogólnoakademicki
2020;6318;2;N;12195,04;9720,76;11796,45;13856,25;16239,92;;;Informatyka;Uniwersytet Gdański;;O;UG;Studia drugiego stopnia;Informatyka, studia niestacjonarne drugiego stopnia, 4-semestralne, profil ogólnoakademicki
2020;6319;1;S;5618,06;3906,1;4259,61;6125,26;6894,68;;55,6;Filologia germańska;Uniwersytet Gdański;;O;UG;Studia pierwszego stopnia;Filologia germańska, studia stacjonarne pierwszego stopnia, 6-semestralne, profil ogólnoakademicki
2020;6321;1;S;4255,9;2648,25;3190,59;4127,11;4974,93;;72,9;Pedagogika wczesnej edukacji;Uniwersytet Gdański;;O;UG;Studia pierwszego stopnia;Pedagogika wczesnej edukacji, studia stacjonarne pierwszego stopnia, 6-semestralne, profil ogólnoakademicki
2020;6323;2;S;5034,71;3139,36;4279,68;5468,29;6602,97;;;Zarządzanie;Uniwersytet Gdański;;O;UG;Studia drugiego stopnia;Zarządzanie, studia stacjonarne drugiego stopnia, 4-semestralne, profil ogólnoakademicki
2020;6324;JM;N;5399,7;3913,1;4638,17;5420,23;6577,76;;;Prawo;Uniwersytet Gdański;;O;UG;Jednolite studia magisterskie;Prawo, niestacjonarne jednolite studia magisterskie, 10-semestralne, profil ogólnoakademicki
2020;6325;2;S;5056,09;3000,92;4105,84;5705,81;6938,72;;;Amerykanistyka;Uniwersytet Gdański;;O;UG;Studia drugiego stopnia;Amerykanistyka, studia stacjonarne drugiego stopnia, 4-semestralne, profil ogólnoakademicki
2020;6326;2;S;4896,79;3161,28;4210,42;5127,66;5722,84;;;Praca socjalna;Uniwersytet Gdański;;O;UG;Studia drugiego stopnia;Praca socjalna, studia stacjonarne drugiego stopnia, 4-semestralne, profil ogólnoakademicki
2020;6327;1;S;4854,58;2405,24;3061,2;4158,15;5765,34;;84,6;Biznes chemiczny;Uniwersytet Gdański;;O;UG;Studia pierwszego stopnia;Biznes chemiczny, studia stacjonarne pierwszego stopnia, 7-semestralne, profil ogólnoakademicki
2020;6341;1;S;4822,08;3874,68;;4774,99;5217,04;;11,8;Ekonomia;Uczelnia Łazarskiego w Warszawie;;O;ULW;Studia pierwszego stopnia;Ekonomia, studia stacjonarne pierwszego stopnia, 6-semestralne, profil ogólnoakademicki
2020;6342;2;S;;;;;;;;Ekonomia;Uczelnia Łazarskiego w Warszawie;;O;ULW;Studia drugiego stopnia;Ekonomia, studia stacjonarne drugiego stopnia, 4-semestralne, profil ogólnoakademicki
2020;6343;1;S;;;;;;;11,8;Stosunki międzynarodowe;Uczelnia Łazarskiego w Warszawie;;O;ULW;Studia pierwszego stopnia;Stosunki międzynarodowe, studia stacjonarne pierwszego stopnia, 6-semestralne, profil ogólnoakademicki
2020;6344;1;S;5981,11;3819,67;6276,48;6365,18;7745,09;;59,1;Stosunki międzynarodowe;Uczelnia Łazarskiego w Warszawie;;O;ULW;Studia pierwszego stopnia;Stosunki międzynarodowe, studia stacjonarne pierwszego stopnia, 6-semestralne, profil ogólnoakademicki
2020;6346;2;S;;;;;;;;Stosunki międzynarodowe;Uczelnia Łazarskiego w Warszawie;;O;ULW;Studia drugiego stopnia;Stosunki międzynarodowe, studia stacjonarne drugiego stopnia, 4-semestralne, profil ogólnoakademicki
2020;6360;2;N;6541,34;5121,32;5642,03;7038,8;7693,95;;;Zarządzanie i inżynieria produkcji;Akademia Morska w Szczecinie;;O;AMS;Studia drugiego stopnia;Zarządzanie i inżynieria produkcji, studia niestacjonarne drugiego stopnia, 3-semestralne, profil ogólnoakademicki
2020;6361;1;S;10379,89;3002,18;7752,83;11420,31;18983,65;;30;Mechatronika;Akademia Morska w Szczecinie;;P;AMS;Studia pierwszego stopnia;Mechatronika, studia stacjonarne pierwszego stopnia, 8-semestralne, profil praktyczny
2020;6362;2;S;6054,83;3453,47;5294,17;6572,28;7343,3;;;Zarządzanie i inżynieria produkcji;Akademia Morska w Szczecinie;;O;AMS;Studia drugiego stopnia;Zarządzanie i inżynieria produkcji, studia stacjonarne drugiego stopnia, 3-semestralne, profil ogólnoakademicki
2020;6363;1;S;7734,82;3326,08;6194,39;8148,75;9822,72;;5,9;Mechanika i budowa maszyn;Akademia Morska w Szczecinie;;P;AMS;Studia pierwszego stopnia;Mechanika i budowa maszyn, studia stacjonarne pierwszego stopnia, 8-semestralne, profil praktyczny
2020;6368;1;S;4721,76;2010,6;2917,07;4614,72;5759,76;;32,3;Geodezja i kartografia;Akademia Morska w Szczecinie;;O;AMS;Studia pierwszego stopnia;Geodezja i kartografia, studia stacjonarne pierwszego stopnia, 7-semestralne, profil ogólnoakademicki
2020;6369;1;S;5186,11;2596,02;3204,33;5162,3;5745,6;;40;Informatyka;Akademia Morska w Szczecinie;;O;AMS;Studia pierwszego stopnia;Informatyka, studia stacjonarne pierwszego stopnia, 7-semestralne, profil ogólnoakademicki
2020;6371;1;S;4220,43;1964,1;3816,02;5334,19;6057;;14,1;Nawigacja;Akademia Morska w Szczecinie;;P;AMS;Studia pierwszego stopnia;Nawigacja, studia stacjonarne pierwszego stopnia, 8-semestralne, profil praktyczny
2020;6373;1;S;4976,33;2471,05;4037,89;4767,86;6485,71;;33,3;Transport;Akademia Morska w Szczecinie;;O;AMS;Studia pierwszego stopnia;Transport, studia stacjonarne pierwszego stopnia, 7-semestralne, profil ogólnoakademicki
2020;6374;1;N;5315,03;1807,61;2846,68;6022,03;4696,27;;0;Nawigacja;Akademia Morska w Szczecinie;;P;AMS;Studia pierwszego stopnia;Nawigacja, studia niestacjonarne pierwszego stopnia, 8-semestralne, profil praktyczny
2020;6379;1;N;2926,33;2359,91;2919,3;3436,6;4595,49;;40;Kosmetologia;Tarnowska Szkoła Wyższa z siedzibą w Tarnowie;;P;MSWB;Studia pierwszego stopnia;Kosmetologia, studia niestacjonarne pierwszego stopnia, 6-semestralne, profil praktyczny
2020;6380;2;S;5527,42;4097,46;4897,47;5591,48;6630,77;;;Pedagogika;Tarnowska Szkoła Wyższa z siedzibą w Tarnowie;;P;MSWB;Studia drugiego stopnia;Pedagogika, studia stacjonarne drugiego stopnia, 4-semestralne, profil praktyczny
2020;6385;1;S;4947,25;3643,14;4309,77;5241,43;6177,19;;83,3;Pedagogika;Tarnowska Szkoła Wyższa z siedzibą w Tarnowie;;P;MSWB;Studia pierwszego stopnia;Pedagogika, studia stacjonarne pierwszego stopnia, 6-semestralne, profil praktyczny
2020;6386;2;S;5000,31;4019,4;4202,19;4883,84;6571,47;;;Pedagogika specjalna;Tarnowska Szkoła Wyższa z siedzibą w Tarnowie;;P;MSWB;Studia drugiego stopnia;Pedagogika specjalna, studia stacjonarne drugiego stopnia, 4-semestralne, profil praktyczny
2020;6387;JM;S;1524,12;1568,22;1076,68;1848,03;2049,79;;;Reżyseria;Państwowa Wyższa Szkoła Filmowa, Telewizyjna i Teatralna im. Leona Schillera w Łodzi;;P;PWSFTTLSL;Jednolite studia magisterskie;Reżyseria, stacjonarne jednolite studia magisterskie, 10-semestralne, profil praktyczny
2020;6389;JM;S;3014,32;2377,41;2453,5;3367,18;3578,85;;;Aktorstwo;Państwowa Wyższa Szkoła Filmowa, Telewizyjna i Teatralna im. Leona Schillera w Łodzi;;P;PWSFTTLSL;Jednolite studia magisterskie;Aktorstwo, stacjonarne jednolite studia magisterskie, 9-semestralne, profil praktyczny
2020;6391;JM;S;3309,61;1913,1;3740,33;2828,56;3935,26;;;Realizacja obrazu filmowego,telewizyjnego i fotografia;Państwowa Wyższa Szkoła Filmowa, Telewizyjna i Teatralna im. Leona Schillera w Łodzi;;P;PWSFTTLSL;Jednolite studia magisterskie;Realizacja obrazu filmowego,telewizyjnego i fotografia, stacjonarne jednolite studia magisterskie, 10-semestralne, profil praktyczny
2020;6393;1;S;4319,97;2737,4;4046,75;4919,09;5220,56;;40,6;Wychowanie fizyczne;Państwowa Wyższa Szkoła Zawodowa w Raciborzu;;P;PWSZwR;Studia pierwszego stopnia;Wychowanie fizyczne, studia stacjonarne pierwszego stopnia, 6-semestralne, profil praktyczny
2020;6395;1;S;5330,17;4278,13;4702,28;5866,2;6581,71;;10;Filologia;Państwowa Wyższa Szkoła Zawodowa w Raciborzu;;P;PWSZwR;Studia pierwszego stopnia;Filologia, studia stacjonarne pierwszego stopnia, 6-semestralne, profil praktyczny
2020;6396;1;S;3659,68;2256,78;3575,16;4315,82;4849,22;;35,7;Turystyka i rekreacja;Państwowa Wyższa Szkoła Zawodowa w Raciborzu;;P;PWSZwR;Studia pierwszego stopnia;Turystyka i rekreacja, studia stacjonarne pierwszego stopnia, 6-semestralne, profil praktyczny
2020;6399;1;S;4980,19;3520,15;4746,1;4906,33;6119,25;;24,5;Filologia;Państwowa Wyższa Szkoła Zawodowa w Raciborzu;;P;PWSZwR;Studia pierwszego stopnia;Filologia, studia stacjonarne pierwszego stopnia, 6-semestralne, profil praktyczny
2020;6400;1;S;7330,3;6085,29;6496,16;7326,41;8612,3;;58,1;Pielęgniarstwo;Państwowa Wyższa Szkoła Zawodowa w Raciborzu;;P;PWSZwR;Studia pierwszego stopnia;Pielęgniarstwo, studia stacjonarne pierwszego stopnia, 6-semestralne, profil praktyczny
2020;6401;1;S;4727,19;3573,07;4483,02;4652,3;5346,87;;43,5;Administracja;Państwowa Wyższa Szkoła Zawodowa w Raciborzu;;P;PWSZwR;Studia pierwszego stopnia;Administracja, studia stacjonarne pierwszego stopnia, 6-semestralne, profil praktyczny
2020;6402;1;S;5871,59;3774,24;4905,9;6369,79;7441,57;;51,6;Bezpieczeństwo państwa;Państwowa Wyższa Szkoła Zawodowa w Raciborzu;;P;PWSZwR;Studia pierwszego stopnia;Bezpieczeństwo państwa, studia stacjonarne pierwszego stopnia, 6-semestralne, profil praktyczny
2020;6404;1;S;4282,75;1713,86;2886,37;4705,54;5310,87;;61,1;Architektura;Państwowa Wyższa Szkoła Zawodowa w Raciborzu;;P;PWSZwR;Studia pierwszego stopnia;Architektura, studia stacjonarne pierwszego stopnia, 7-semestralne, profil praktyczny
2020;6406;1;S;3973,78;2617,26;3167,95;3718,23;5126,62;;64,9;Pedagogika;Państwowa Wyższa Szkoła Zawodowa w Raciborzu;;P;PWSZwR;Studia pierwszego stopnia;Pedagogika, studia stacjonarne pierwszego stopnia, 6-semestralne, profil praktyczny
2020;6409;1;N;4934,88;3459,63;4129,34;5005,14;6341,81;;72,3;Pedagogika;Szkoła Wyższa im. Pawła Włodkowica w Płocku;Wydział Pedagogiczny Filia w Iławie;P;SWPWP;Studia pierwszego stopnia;Pedagogika, studia niestacjonarne pierwszego stopnia, 6-semestralne, profil praktyczny
2020;6410;1;N;4556,76;3520,34;4161,11;4648,98;5789,9;;45,2;Administracja;Szkoła Wyższa im. Pawła Włodkowica w Płocku;Wydział Administracji Filia w Iławie;P;SWPWP;Studia pierwszego stopnia;Administracja, studia niestacjonarne pierwszego stopnia, 6-semestralne, profil praktyczny
2020;6411;1;N;5820,83;2610,59;4048,03;5190,15;7273,73;;55;Wychowanie fizyczne;Szkoła Wyższa im. Pawła Włodkowica w Płocku;;P;SWPWP;Studia pierwszego stopnia;Wychowanie fizyczne, studia niestacjonarne pierwszego stopnia, 6-semestralne, profil praktyczny
2020;6412;1;N;8047,89;5161,3;7308,29;8160,32;9911,37;;8,3;Informatyka;Szkoła Wyższa im. Pawła Włodkowica w Płocku;;P;SWPWP;Studia pierwszego stopnia;Informatyka, studia niestacjonarne pierwszego stopnia, 7-semestralne, profil praktyczny
2020;6413;1;N;4681,86;3728,16;4115,08;4749,67;6115,84;;81,2;Pedagogika;Szkoła Wyższa im. Pawła Włodkowica w Płocku;Wydział Pedagogiczny Filia w Wyszkowie;P;SWPWP;Studia pierwszego stopnia;Pedagogika, studia niestacjonarne pierwszego stopnia, 6-semestralne, profil praktyczny
2020;6415;1;N;5641,51;4159,98;5030,04;5591,55;6850,67;;35,7;Bezpieczeństwo narodowe;Szkoła Wyższa im. Pawła Włodkowica w Płocku;;P;SWPWP;Studia pierwszego stopnia;Bezpieczeństwo narodowe, studia niestacjonarne pierwszego stopnia, 6-semestralne, profil praktyczny
2020;6416;1;N;4827,69;3633,84;4333,73;4914,67;5881,36;;60;Pedagogika;Szkoła Wyższa im. Pawła Włodkowica w Płocku;;P;SWPWP;Studia pierwszego stopnia;Pedagogika, studia niestacjonarne pierwszego stopnia, 6-semestralne, profil praktyczny
2020;6417;2;N;6629,7;5211,8;6009,13;6788,15;7773,78;;;Zarządzanie;Szkoła Wyższa im. Pawła Włodkowica w Płocku;;P;SWPWP;Studia drugiego stopnia;Zarządzanie, studia niestacjonarne drugiego stopnia, 4-semestralne, profil praktyczny
2020;6418;1;N;5299,91;4352,43;5028,62;5436,21;6371,59;;47,5;Administracja;Szkoła Wyższa im. Pawła Włodkowica w Płocku;Wydział Administracji i Zarządzania w Filii w Wyszkowie;P;SWPWP;Studia pierwszego stopnia;Administracja, studia niestacjonarne pierwszego stopnia, 6-semestralne, profil praktyczny
2020;6420;2;N;5290,57;4034,05;4498,61;5333,25;6690,31;;;Pedagogika;Szkoła Wyższa im. Pawła Włodkowica w Płocku;;P;SWPWP;Studia drugiego stopnia;Pedagogika, studia niestacjonarne drugiego stopnia, 4-semestralne, profil praktyczny
2020;6421;2;N;5381,22;4291,54;4830,9;5332,07;6589,14;;;Administracja;Szkoła Wyższa im. Pawła Włodkowica w Płocku;;P;SWPWP;Studia drugiego stopnia;Administracja, studia niestacjonarne drugiego stopnia, 4-semestralne, profil praktyczny
2020;6422;1;N;6021,17;5024,15;5774,67;6693,62;7595,29;;37,2;Zarządzanie;Szkoła Wyższa im. Pawła Włodkowica w Płocku;;P;SWPWP;Studia pierwszego stopnia;Zarządzanie, studia niestacjonarne pierwszego stopnia, 6-semestralne, profil praktyczny
2020;6427;1;N;4828,78;3348,52;4104,43;5129,08;5882,68;;70,6;Administracja;Szkoła Wyższa im. Pawła Włodkowica w Płocku;;P;SWPWP;Studia pierwszego stopnia;Administracja, studia niestacjonarne pierwszego stopnia, 6-semestralne, profil praktyczny
2020;6430;2;N;4763,2;3462,62;4075,69;4906,64;6497,46;;;Stosunki międzynarodowe;Uniwersytet Pedagogiczny im. Komisji Edukacji Narodowej w Krakowie;;O;UP;Studia drugiego stopnia;Stosunki międzynarodowe, studia niestacjonarne drugiego stopnia, 4-semestralne, profil ogólnoakademicki
2020;6434;2;N;4820,52;3688,85;4066,35;5023,66;6122,54;;;Pedagogika specjalna;Uniwersytet Pedagogiczny im. Komisji Edukacji Narodowej w Krakowie;;O;UP;Studia drugiego stopnia;Pedagogika specjalna, studia niestacjonarne drugiego stopnia, 4-semestralne, profil ogólnoakademicki
2020;6436;1;N;4274,81;3399,85;3493,23;4257,19;5273,8;;53,1;Administracja;Uniwersytet Pedagogiczny im. Komisji Edukacji Narodowej w Krakowie;;O;UP;Studia pierwszego stopnia;Administracja, studia niestacjonarne pierwszego stopnia, 6-semestralne, profil ogólnoakademicki
2020;6438;JM;N;4822,44;3082,26;3981,81;5486,31;6583,79;;;Psychologia;Uniwersytet Pedagogiczny im. Komisji Edukacji Narodowej w Krakowie;;O;UP;Jednolite studia magisterskie;Psychologia, niestacjonarne jednolite studia magisterskie, 10-semestralne, profil ogólnoakademicki
2020;6439;1;S;4889,65;2361,5;2214,53;3744,39;5506,21;;94,7;Biologia;Uniwersytet Pedagogiczny im. Komisji Edukacji Narodowej w Krakowie;;O;UP;Studia pierwszego stopnia;Biologia, studia stacjonarne pierwszego stopnia, 6-semestralne, profil ogólnoakademicki
2020;6440;2;N;7087,41;5259,95;6428,43;7551,89;8744,73;;;Bezpieczeństwo wewnętrzne;Uniwersytet Pedagogiczny im. Komisji Edukacji Narodowej w Krakowie;;O;UP;Studia drugiego stopnia;Bezpieczeństwo wewnętrzne, studia niestacjonarne drugiego stopnia, 4-semestralne, profil ogólnoakademicki
2020;6441;1;S;4686,82;2769,36;3947,95;4501,84;5575,26;;47,6;Filologia;Uniwersytet Pedagogiczny im. Komisji Edukacji Narodowej w Krakowie;;O;UP;Studia pierwszego stopnia;Filologia, studia stacjonarne pierwszego stopnia, 6-semestralne, profil ogólnoakademicki
2020;6442;1;S;4508,27;2408,04;2870,2;4052,89;5384,37;;86,5;Pedagogika przedszkolna i wczesnoszkolna;Uniwersytet Pedagogiczny im. Komisji Edukacji Narodowej w Krakowie;;O;UP;Studia pierwszego stopnia;Pedagogika przedszkolna i wczesnoszkolna, studia stacjonarne pierwszego stopnia, 6-semestralne, profil ogólnoakademicki
2020;6443;1;S;5513,49;2841,02;3597,51;5090,81;6698,16;;90,5;Matematyka;Uniwersytet Pedagogiczny im. Komisji Edukacji Narodowej w Krakowie;;O;UP;Studia pierwszego stopnia;Matematyka, studia stacjonarne pierwszego stopnia, 6-semestralne, profil ogólnoakademicki
2020;6444;2;S;4656,23;2004,2;3195,49;4711,96;5862,89;;;Turystyka historyczna i dziedzictwo kulturowe;Uniwersytet Pedagogiczny im. Komisji Edukacji Narodowej w Krakowie;;O;UP;Studia drugiego stopnia;Turystyka historyczna i dziedzictwo kulturowe, studia stacjonarne drugiego stopnia, 4-semestralne, profil ogólnoakademicki
2020;6445;2;S;4059,86;3391,51;3497,67;4530,94;5207,29;;;Politologia;Uniwersytet Pedagogiczny im. Komisji Edukacji Narodowej w Krakowie;;O;UP;Studia drugiego stopnia;Politologia, studia stacjonarne drugiego stopnia, 4-semestralne, profil ogólnoakademicki
2020;6448;1;S;4902,15;2313,87;3986,3;5189,06;5623,21;;29;Architektura informacji;Uniwersytet Pedagogiczny im. Komisji Edukacji Narodowej w Krakowie;;P;UP;Studia pierwszego stopnia;Architektura informacji, studia stacjonarne pierwszego stopnia, 6-semestralne, profil praktyczny
2020;6449;2;S;4316,02;2518,45;3923,98;4994,2;5988,52;;;Socjologia;Uniwersytet Pedagogiczny im. Komisji Edukacji Narodowej w Krakowie;;O;UP;Studia drugiego stopnia;Socjologia, studia stacjonarne drugiego stopnia, 4-semestralne, profil ogólnoakademicki
2020;6450;1;S;4281,67;1794,99;2535,41;3902,23;5095,7;;55,9;Filologia;Uniwersytet Pedagogiczny im. Komisji Edukacji Narodowej w Krakowie;;O;UP;Studia pierwszego stopnia;Filologia, studia stacjonarne pierwszego stopnia, 6-semestralne, profil ogólnoakademicki
2020;6451;1;S;5763,58;3771,34;3934,74;5083,39;6683,82;;57,1;Edukacja techniczno-informatyczna;Uniwersytet Pedagogiczny im. Komisji Edukacji Narodowej w Krakowie;;O;UP;Studia pierwszego stopnia;Edukacja techniczno-informatyczna, studia stacjonarne pierwszego stopnia, 7-semestralne, profil ogólnoakademicki
2020;6452;2;S;5212,91;3433,39;4609,4;5498,55;6519,5;;;Filologia;Uniwersytet Pedagogiczny im. Komisji Edukacji Narodowej w Krakowie;;O;UP;Studia drugiego stopnia;Filologia, studia stacjonarne drugiego stopnia, 4-semestralne, profil ogólnoakademicki
2020;6454;1;S;6927,51;3099,72;4688,61;6956,56;8247,86;;40;Filologia;Uniwersytet Pedagogiczny im. Komisji Edukacji Narodowej w Krakowie;;O;UP;Studia pierwszego stopnia;Filologia, studia stacjonarne pierwszego stopnia, 6-semestralne, profil ogólnoakademicki
2020;6455;2;S;4127,39;3046,17;3366,55;3947,55;5127,07;;;Praca socjalna;Uniwersytet Pedagogiczny im. Komisji Edukacji Narodowej w Krakowie;;O;UP;Studia drugiego stopnia;Praca socjalna, studia stacjonarne drugiego stopnia, 4-semestralne, profil ogólnoakademicki
2020;6456;1;S;4426,51;2303,82;2907,23;4081,89;5251,03;;45,8;Gospodarka przestrzenna;Uniwersytet Pedagogiczny im. Komisji Edukacji Narodowej w Krakowie;;O;UP;Studia pierwszego stopnia;Gospodarka przestrzenna, studia stacjonarne pierwszego stopnia, 7-semestralne, profil ogólnoakademicki
2020;6457;1;S;4147,04;2071,08;2641,67;4063,12;4711,84;;70;Ekonomia społeczna;Uniwersytet Pedagogiczny im. Komisji Edukacji Narodowej w Krakowie;;P;UP;Studia pierwszego stopnia;Ekonomia społeczna, studia stacjonarne pierwszego stopnia, 6-semestralne, profil praktyczny
2020;6458;2;N;5055,05;3854,26;4447,82;5243,79;6280,33;;;Bezpieczeństwo państwa;Uniwersytet Pedagogiczny im. Komisji Edukacji Narodowej w Krakowie;;O;UP;Studia drugiego stopnia;Bezpieczeństwo państwa, studia niestacjonarne drugiego stopnia, 4-semestralne, profil ogólnoakademicki
2020;6459;1;S;3287,85;2426,62;2875,15;3402,73;4261,02;;29,4;Grafika;Uniwersytet Pedagogiczny im. Komisji Edukacji Narodowej w Krakowie;;O;UP;Studia pierwszego stopnia;Grafika, studia stacjonarne pierwszego stopnia, 6-semestralne, profil ogólnoakademicki
2020;6460;1;S;5794,02;4170,54;4417,98;5961,02;6288,37;;63;Filologia;Uniwersytet Pedagogiczny im. Komisji Edukacji Narodowej w Krakowie;;O;UP;Studia pierwszego stopnia;Filologia, studia stacjonarne pierwszego stopnia, 6-semestralne, profil ogólnoakademicki
2020;6461;2;S;3385,72;1943,31;2699,41;4016,07;4757,85;;;Kulturoznawstwo i wiedza o mediach;Uniwersytet Pedagogiczny im. Komisji Edukacji Narodowej w Krakowie;;O;UP;Studia drugiego stopnia;Kulturoznawstwo i wiedza o mediach, studia stacjonarne drugiego stopnia, 4-semestralne, profil ogólnoakademicki
